data_id,name,fold_nr,metric,string_encoder,imputer,learning_algorithm,cv_score,fit_time,predict_time
6332,cylinder-bands,4,roc_auc,None,None,DummyClassifier(),0.5,0.0015971660614013672,0.0010440349578857422
1461,bank-marketing,0,roc_auc,None,None,DummyClassifier(),0.5,0.00612187385559082,0.0025174617767333984
1461,bank-marketing,1,roc_auc,None,None,DummyClassifier(),0.5,0.005953073501586914,0.0023419857025146484
1461,bank-marketing,2,roc_auc,None,None,DummyClassifier(),0.5,0.005099058151245117,0.0028548240661621094
1461,bank-marketing,3,roc_auc,None,None,DummyClassifier(),0.5,0.005342960357666016,0.0028252601623535156
1461,bank-marketing,4,roc_auc,None,None,DummyClassifier(),0.5,0.004606008529663086,0.0025742053985595703
4538,GesturePhaseSegmentationProcessed,0,neg_log_loss,None,None,DummyClassifier(),-1.5202805847818004,0.0036728382110595703,0.0015151500701904297
4538,GesturePhaseSegmentationProcessed,1,neg_log_loss,None,None,DummyClassifier(),-1.5203731206082696,0.0035409927368164062,0.0015180110931396484
4538,GesturePhaseSegmentationProcessed,2,neg_log_loss,None,None,DummyClassifier(),-1.5203731206082698,0.0036590099334716797,0.0014328956604003906
4538,GesturePhaseSegmentationProcessed,3,neg_log_loss,None,None,DummyClassifier(),-1.5204013868439072,0.0036208629608154297,0.0013871192932128906
4538,GesturePhaseSegmentationProcessed,4,neg_log_loss,None,None,DummyClassifier(),-1.5204013868439072,0.0037050247192382812,0.0019299983978271484
1478,har,0,neg_log_loss,None,None,DummyClassifier(),-1.785440195920133,0.030746936798095703,0.0017499923706054688
1478,har,1,neg_log_loss,None,None,DummyClassifier(),-1.7854740773753488,0.030530691146850586,0.0015571117401123047
1478,har,2,neg_log_loss,None,None,DummyClassifier(),-1.7855332320433324,0.03069615364074707,0.0015468597412109375
1478,har,3,neg_log_loss,None,None,DummyClassifier(),-1.7854893420372762,0.030529022216796875,0.0013387203216552734
1478,har,4,neg_log_loss,None,None,DummyClassifier(),-1.7855337606320212,0.030668020248413086,0.0012891292572021484
23381,dresses-sales,0,roc_auc,None,None,DummyClassifier(),0.5,0.0012290477752685547,0.0010800361633300781
23381,dresses-sales,1,roc_auc,None,None,DummyClassifier(),0.5,0.0013210773468017578,0.0010879039764404297
23381,dresses-sales,2,roc_auc,None,None,DummyClassifier(),0.5,0.001104116439819336,0.0010576248168945312
23381,dresses-sales,3,roc_auc,None,None,DummyClassifier(),0.5,0.0011887550354003906,0.0011661052703857422
23381,dresses-sales,4,roc_auc,None,None,DummyClassifier(),0.5,0.0011138916015625,0.0010349750518798828
40499,texture,0,neg_log_loss,None,None,DummyClassifier(),-2.3978952727983702,0.0031011104583740234,0.0016570091247558594
40499,texture,1,neg_log_loss,None,None,DummyClassifier(),-2.3978952727983702,0.0024709701538085938,0.0016660690307617188
40499,texture,2,neg_log_loss,None,None,DummyClassifier(),-2.3978952727983702,0.002618074417114258,0.0014369487762451172
40499,texture,3,neg_log_loss,None,None,DummyClassifier(),-2.3978952727983702,0.0025970935821533203,0.0014400482177734375
40499,texture,4,neg_log_loss,None,None,DummyClassifier(),-2.3978952727983702,0.001834869384765625,0.0012209415435791016
40668,connect-4,0,neg_log_loss,None,None,DummyClassifier(),-0.8445709146506337,0.009451866149902344,0.00431513786315918
40668,connect-4,1,neg_log_loss,None,None,DummyClassifier(),-0.8445709146506336,0.008784055709838867,0.002875804901123047
40668,connect-4,2,neg_log_loss,None,None,DummyClassifier(),-0.8444595727288478,0.00890493392944336,0.0029599666595458984
40668,connect-4,3,neg_log_loss,None,None,DummyClassifier(),-0.8446024809284272,0.010065793991088867,0.0036411285400390625
40668,connect-4,4,neg_log_loss,None,None,DummyClassifier(),-0.8446024809284272,0.00803518295288086,0.0026578903198242188
40966,MiceProtein,0,neg_log_loss,None,None,DummyClassifier(),-2.074608078968861,0.0008378028869628906,0.0008981227874755859
40966,MiceProtein,1,neg_log_loss,None,None,DummyClassifier(),-2.074608078968861,0.0007810592651367188,0.0008778572082519531
40966,MiceProtein,2,neg_log_loss,None,None,DummyClassifier(),-2.074608078968861,0.0009987354278564453,0.000946044921875
40966,MiceProtein,3,neg_log_loss,None,None,DummyClassifier(),-2.074608078968861,0.0009379386901855469,0.0011179447174072266
40966,MiceProtein,4,neg_log_loss,None,None,DummyClassifier(),-2.074608078968861,0.0008180141448974609,0.0008828639984130859
40982,steel-plates-fault,0,neg_log_loss,None,None,DummyClassifier(),-1.6738569914044743,0.0010340213775634766,0.0010688304901123047
40982,steel-plates-fault,1,neg_log_loss,None,None,DummyClassifier(),-1.6710024951259412,0.0010881423950195312,0.0009777545928955078
40982,steel-plates-fault,2,neg_log_loss,None,None,DummyClassifier(),-1.6710024951259412,0.0009343624114990234,0.0009708404541015625
40982,steel-plates-fault,3,neg_log_loss,None,None,DummyClassifier(),-1.6673463265108819,0.0009529590606689453,0.0009639263153076172
40982,steel-plates-fault,4,neg_log_loss,None,None,DummyClassifier(),-1.6717118834823994,0.0009143352508544922,0.0009379386901855469
40994,climate-model-simulation-crashes,0,roc_auc,None,None,DummyClassifier(),0.5,0.0007658004760742188,0.001123189926147461
40994,climate-model-simulation-crashes,1,roc_auc,None,None,DummyClassifier(),0.5,0.0007929801940917969,0.0011298656463623047
40994,climate-model-simulation-crashes,2,roc_auc,None,None,DummyClassifier(),0.5,0.0007731914520263672,0.0011489391326904297
40994,climate-model-simulation-crashes,3,roc_auc,None,None,DummyClassifier(),0.5,0.0007119178771972656,0.0011022090911865234
40994,climate-model-simulation-crashes,4,roc_auc,None,None,DummyClassifier(),0.5,0.0007650852203369141,0.0010979175567626953
40983,wilt,0,roc_auc,None,None,DummyClassifier(),0.5,0.0008990764617919922,0.001222848892211914
40983,wilt,1,roc_auc,None,None,DummyClassifier(),0.5,0.0009379386901855469,0.0012068748474121094
40983,wilt,2,roc_auc,None,None,DummyClassifier(),0.5,0.0008609294891357422,0.0012128353118896484
40983,wilt,3,roc_auc,None,None,DummyClassifier(),0.5,0.0008950233459472656,0.0012328624725341797
40983,wilt,4,roc_auc,None,None,DummyClassifier(),0.5,0.0009171962738037109,0.0012290477752685547
40975,car,0,neg_log_loss,None,None,DummyClassifier(),-0.837523204847965,0.0012750625610351562,0.0012159347534179688
40975,car,1,neg_log_loss,None,None,DummyClassifier(),-0.8375232048479648,0.0014331340789794922,0.0009567737579345703
40975,car,2,neg_log_loss,None,None,DummyClassifier(),-0.8375232048479648,0.001049041748046875,0.0009381771087646484
40975,car,3,neg_log_loss,None,None,DummyClassifier(),-0.8306503838205226,0.0010266304016113281,0.0009222030639648438
40975,car,4,neg_log_loss,None,None,DummyClassifier(),-0.835597051775667,0.0009641647338867188,0.0008819103240966797
40984,segment,0,neg_log_loss,None,None,DummyClassifier(),-1.9459101490553128,0.0008680820465087891,0.0010561943054199219
40984,segment,1,neg_log_loss,None,None,DummyClassifier(),-1.9459101490553128,0.0008909702301025391,0.0010209083557128906
40984,segment,2,neg_log_loss,None,None,DummyClassifier(),-1.9459101490553128,0.0008509159088134766,0.0010221004486083984
40984,segment,3,neg_log_loss,None,None,DummyClassifier(),-1.9459101490553128,0.0008540153503417969,0.0009777545928955078
40984,segment,4,neg_log_loss,None,None,DummyClassifier(),-1.9459101490553128,0.0008330345153808594,0.0009739398956298828
40979,mfeat-pixel,0,neg_log_loss,None,None,DummyClassifier(),-2.302585092994046,0.003286123275756836,0.0009768009185791016
40979,mfeat-pixel,1,neg_log_loss,None,None,DummyClassifier(),-2.302585092994046,0.0032491683959960938,0.001024007797241211
40979,mfeat-pixel,2,neg_log_loss,None,None,DummyClassifier(),-2.302585092994046,0.0030069351196289062,0.0009913444519042969
40979,mfeat-pixel,3,neg_log_loss,None,None,DummyClassifier(),-2.302585092994046,0.0031757354736328125,0.0009920597076416016
40979,mfeat-pixel,4,neg_log_loss,None,None,DummyClassifier(),-2.302585092994046,0.0031991004943847656,0.001024007797241211
40996,Fashion-MNIST,0,neg_log_loss,None,None,DummyClassifier(),-2.3025850929940455,0.2905259132385254,0.0060100555419921875
40996,Fashion-MNIST,1,neg_log_loss,None,None,DummyClassifier(),-2.3025850929940455,0.2903132438659668,0.006437778472900391
40996,Fashion-MNIST,2,neg_log_loss,None,None,DummyClassifier(),-2.3025850929940455,0.29036521911621094,0.006316661834716797
40996,Fashion-MNIST,3,neg_log_loss,None,None,DummyClassifier(),-2.3025850929940455,0.2900552749633789,0.005815029144287109
40996,Fashion-MNIST,4,neg_log_loss,None,None,DummyClassifier(),-2.3025850929940455,0.28963303565979004,0.005727052688598633
41027,jungle_chess_2pcs_raw_endgame_complete,0,neg_log_loss,None,None,DummyClassifier(),-0.9351126109970639,0.0035228729248046875,0.0021469593048095703
41027,jungle_chess_2pcs_raw_endgame_complete,1,neg_log_loss,None,None,DummyClassifier(),-0.9351126109970641,0.004437923431396484,0.003020763397216797
41027,jungle_chess_2pcs_raw_endgame_complete,2,neg_log_loss,None,None,DummyClassifier(),-0.9351438979687627,0.00403904914855957,0.002947092056274414
41027,jungle_chess_2pcs_raw_endgame_complete,3,neg_log_loss,None,None,DummyClassifier(),-0.9351438979687627,0.0035719871520996094,0.0022711753845214844
