data_id,name,fold_nr,metric,string_encoder,imputer,learning_algorithm,cv_score,fit_time,predict_time
42530,Midwest_Survey,0,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-2.749994149611128,0.5088310241699219,0.08001208305358887
42530,Midwest_Survey,1,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-2.665742932586466,0.5118181705474854,0.06561994552612305
42530,Midwest_Survey,2,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-3.002520908859604,0.517266035079956,0.06783103942871094
42530,Midwest_Survey,3,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-2.496829309660342,0.514855146408081,0.06482791900634766
42530,Midwest_Survey,4,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-2.6701859502758785,0.523090124130249,0.0642387866973877
42723,colleges,0,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8992921853901295,1.7347729206085205,0.05004525184631348
42723,colleges,1,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8996187457677375,1.767266035079956,0.05197715759277344
42723,colleges,2,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8980510556114293,1.7571001052856445,0.05174088478088379
42723,colleges,3,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8933945381152244,1.7789239883422852,0.05254673957824707
42723,colleges,4,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.9048594002038376,1.770751953125,0.0505521297454834
42738,open_payments,0,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8917625957059485,4.53806209564209,0.18790078163146973
